reviewId,content
005486e3-d518-4f1b-a200-b3d0e7c88b8c,Selalu memberikan ilmu2 yg bermanfaat buat para pelaku usaha dan umkm lainnya
8359a1ec-3714-475d-98a5-cf7f25864b08,Sangat bermanfaat untuk pengembangan diri
2714337e-5650-415b-a54e-facd4d649266,Good app mantap terus maju kominfo
91cd9766-1b07-4451-bdd0-2c362d3c75ea,Tidak bisa dibuka sama sekali
3b965b60-4d6c-45f4-8903-f6cb4d512f71,Terima kasih Kominfo
78203568-f788-4013-a5f7-48a8ae2f282b,"Aplikasi ini sangat bagus sekali untuk mengupgrade pengetahuan,joss admin 👍👍"
0e462af9-f8af-404f-9686-f98919666319,apps tidak bisa dibuka
5fd4b1c6-3223-4921-91c8-9d171b0995b2,"Lain kali hire QA juga ya kak, aplikasinya aneh"
f93762c9-ba57-49d0-b938-04c24514edf8,Boleh dicoba
9e8c43e6-9d5c-49f0-90b1-1592947977b9,oke lg coba
c56ba0b6-e775-477b-8ba9-1ecd0aaf5fdb,Daftar gagal terus email pw udh bnr2 sama loh ampe bikin 4x sama ajapun ga jelas
003da890-6278-4314-98ad-080cad799a9e,Tetap eksis dan mantapp
9f2f3029-caf5-4f5c-b6e6-112ad9d4417d,Aplikasi ini blum terlalu faham sy gunakan
54e0487a-5b9d-4c6d-83a5-1617aa9a6923,Susah absen.. error' terus
459fb59c-1fee-4947-ba54-368038a03dfa,Layanan ini seperti masih beta dan sudah di publish
5e7b44ff-bb21-4e81-82fa-20c1fd0ea06e,Menarik dan sangat bermanfaat
6cfcc92c-4f70-48db-83bf-ee9f12d2e465,Aplikasi hasil korupsi
3b464fff-8b01-4863-bac9-ab9de5e01d6f,Kok yg muncul logo android
211d920e-897b-408f-9c3a-8e1e3642b116,"Aplikasi sangat membantu,keren kerenn"
a1a1f8f6-21bd-4b63-859d-97222fa58dff,"Aplikasi yg sangat bermanfaat untuk mendapatkan informasi seputar teknologi terbaru, Informasi pengembangan UMKM dan Perkembangan para Entrepreneursip."
3d6b9e0a-6bcd-490c-88b9-0a42779098a7,Masalah absen untuk pelatihan nya itu tolong diperbaiki lagi ngerugiin yang Makai 😭
4f8bf48a-8bae-4917-8d9a-da16480da17f,Bagus bermanfaat
5c5d9ad1-c761-40de-901f-34270b4f70a3,Informasi keikutsertaan pelatihan di web pada perangkat komputer berbeda dengan tampilan pada aplikasi smartphone.
e571d574-36cf-4164-888b-6b59749a63c4,Appikasinya keren dan luar biasa
85ca3168-258b-4f65-acf6-3e9b1312a4cc,Alhamdulillah bisa sekolah lagi Terima kasih digitalent
e0909c7f-0e3e-4033-8bdf-3987968817e5,Nice aplikasi untuk pelatihan
8b45592d-411b-47dd-b07d-a1a0f3532793,Mantabs yg nggk tau jadi tau terimakasih admin
e5bd8035-b54a-48e5-9e52-010c23080f55,sangat membantu utk memilih pelatihzn yg ada
1bcd174c-3eb1-4635-82e0-ce21c4bcdc14,Gaada anggarannya kah ini apk? Tolong perbaiki lagi
e63c9998-1ebf-4c93-a491-ceb0363bcecb,Terimakasih Digitalent Mobile
a77af752-26f1-4bf2-9ddd-fec437302d48,Seneng bisa gabung disini banyak peluang mengembangkan bisnis
a1957d68-e702-44db-a80c-c59c9f6e9e91,boleh nggak untuk junior web dev ada bahasa javascript
50b0141d-c423-4129-9adb-33ba9086c08e,Mantull dah ikut 4 pelatihan lancar semuaaa.. kelas2nya uptodate pematerinya keren2 Kominfo
7d6a42f2-927e-4ebb-9f15-6936c9395695,Dengan digitalent saya dapat mengakses informasi pelatihan yg diadakan oleh Kominfo
6bd089a6-0464-405f-8114-649a3dd43000,Terimakasih semoga bisa bermanfaat sebaik mungkin
56bc5ef7-5376-4ff3-bc3b-6a3d3e7e3d83,Dahlah capek sendiri sama appnya
6df85fe6-067e-4ad3-81da-ca4102658408,Mantap buat informasi pelatihan VSGA
576c83fb-62a6-4b0b-a370-66bb846b2433,"Bagus, dapat diterapkan"
50ce5d04-f72e-4817-b5d3-649bd3a7db3b,Saya tdk bisa menginstal aplikasinya
e54d4cce-9ae1-4293-9ef0-476cd9848f37,Bergerak bidang sosial khususnya dalam tanggap darurat bencana
c2579512-f109-4a5c-8d31-1b64d69b2a32,aplikasi yg yg tidak berguna
ef3134db-f1a0-45af-abec-b185d1765f0f,Sangat membantu sekali
cef5b331-1f34-4473-8632-9d5ef886e253,Bagus respon cepat
fe620784-3662-4be4-8063-bb5e88df7202,Wadah pengembangan diri yg supportiveo
6a4a7f84-9cc3-4943-bbb4-c37a28c93db7,Saya tidak bisa merubah data diri
6793614d-96df-4b48-825f-50f571a4c4d4,aplikasi bagus dan sangat berguna
bf7b58ae-ea38-4982-ab64-cd7d58cd111c,"ribet, kok pake zonasi?"
86c03b40-bec6-487c-8f62-52cda4cb2cd3,Program / Aplikasi yang sangat bermamfaat
e4ba723b-dba4-41a8-8060-b30fac22d8eb,Semoga Aplikasi Kominfo Semakin Baik.
f835a238-ae98-4033-8bd9-d42476e405a3,Aplikasi yang membantu proses pelatihan yg diselenggarakan oleh KOMINFO
3be28f2f-cf0b-4530-8c41-c52065a833b7,Pelatihan yang bagus!
8a44f236-9203-4c64-bf91-29a26dee59a0,Bagus dan lengkap
8aa29dab-3ee1-4d95-a50b-bde75417597c,UI UX bagus
d8e3ae3e-1f53-4cd2-aa85-abf220dfaaac,Aplikasi sangat membantu digiers 👍
24f2d88d-e635-45ae-9faa-1cae3b299c43,Bismillah besok kita pelatihan selama dua hari 🙏🙏☺️❣️
777eda06-5ea9-44fc-96f3-82149ff0fd6f,Gak bisa masuk.. pdhl pelatihan tinggal besuk
fcf22efd-5930-402d-ba36-5617e69788a0,Jelek bgt apk nya di akses loding lambat
46c3c22e-7a07-4f4d-9de0-7360a258e6e8,Aplikasi tidak userfriendly
e0ec3594-50a4-4f17-9dd8-8c37f221d36c,bagus bgt aplikasinya
06918dba-9a03-4b16-aa59-d235a8fae208,Bagus dan bermanfaatkan
07115376-fdde-4168-86c7-c61157568a8d,Alhandulillah menambah ilmu di bidang gidital
cfd0d976-351b-4b81-aaed-9d75d3779c1a,Mantap aplikasinya friendly
ca3bdcae-f335-48a0-a5a2-58d82f339ab2,"GANGGUAN INTERNET, SERVER SUKA LAMA"
7b02f50b-f687-45d9-a5b0-2189062613ae,Aplikasi ngak bisa di buka
a2fea034-101b-49ae-9e7d-44e8efe2dae9,Mohon perbaiki total aplikasinya dan evaluasi tim vendornya
3e153bc2-3890-4954-ac6e-1dd781a6374f,Semoga bermanfaat untuk bangsa dan Negara.
e10944c7-1d5b-4d13-a72a-bed55898201a,Gak bisa daftar
87c20222-dfe8-4e6c-b43d-ff53cf16425c,Bagussss udah 2x ikut pelatihan digitalen kominfo
ee8e6494-15b4-4c29-99a1-2c70ccf2f428,"Jelek, loading lama"
e484b6c8-f949-4304-9f78-86139025f381,Bagus dan rekomended
6170b956-f338-402a-a7ef-8eb01b6bfc97,Mantap sangat membantu
a5d91316-d109-4cd8-a97c-398ca49502db,Mudah untuk belajar
f64fa324-3ce0-454d-9729-c7544044d2a3,Kadang sulit mendaftar akun
633004eb-86e0-49e6-a5b1-d2fcee6522f5,Semoga bermanfaat bagi kira semua
3054d07c-d3bc-404e-916d-6788fb586267,Banyak sekali ilmu yg di dapat
e97fb2f6-39e8-4fce-afeb-b62aa1e8bc2c,Oke bgt buat tambah slikk
d80d190e-2cd0-48d4-9b59-f205360ff51d,TIDAK BISA LOGIN ERROR 500 TERUS
7aaf159f-cd26-4090-ba7a-ff9aeb6f2b8e,Aplikasi ngantuk ini mah
f4893bae-2b2a-4fef-bfa1-a3c0a8ba75d4,Dulu pernah ikut lomba MTQ di wisata dander dapat juara 2 sejawatimur
63632f5f-9850-418a-aa6a-85c85b2bcd71,"Ditunggu pelatihan"" selanjutnya 💖"
5f95265a-0d28-459c-97c2-a54303500482,Bagus banget aplikasinya
fcb0ddd8-b753-47f9-9055-ad3daee44203,"jelek, tiap absen ngebug terus"
a0869f9c-b892-4377-813d-48fc4a2c5acd,Informasi mudah d dapat
ac8051df-edd4-4e77-8466-313c14a854ef,Mantap Semoga mendapatkan ilmu yang bermanfaat
c1d62ca6-302f-4395-bf2d-55aa8d81cc77,"Lagi lagi apa? Yak betul, korupsi BTS GPiring"
390d3084-0154-4b9e-9351-c72288438ef2,Mantab sekali aplikasi inj
8b34dd90-8466-474b-aa3d-7ffdfd0a302c,Keren dan bermanfaat
f4d5275c-ae39-4ae4-b833-eafd44bde61b,Mantab luar biasa
857334d6-cc22-473b-a22c-ebe3391f163f,Aplikasi yanh bagus
413961df-d289-4bab-b2f0-07979cd53ca4,"Mantap, langjutkan"
c936fb96-01f7-4c91-b3ad-84c0406e45da,Sayange to mahasiwa atau pegawai..gmn ysng nasibnya orang umum atau hanya lulusan sma
d1d20a62-46b3-44e8-91a0-d9c294b0b62e,aplikasinya keren
c7da61fa-4a65-4b92-b107-842059657462,Sangat membantu
8adc6e81-fdd1-4f59-8a34-b7a7844b1aa7,Sangat bermemfaat
2f84d26f-4082-43ab-bb16-84f48d4c982e,Aplikasi yg sangat bagus
82c0b5ab-5bc6-4969-a072-4fe34d116c73,Sangat membantu
cd3aaccc-3dfb-4749-91e6-de1904d9f14a,Aplikasi yang sangat membantu
4867ef04-6e22-407c-b497-5a7b1c88f4aa,Nyoba ikut pelatihan.semoga lulus dgn baik
fa0936ca-5b9a-413f-bf88-ba46b6cef23c,Bagus banget ilmunya
f2a2af62-66fe-402c-815c-6c8555e4dc21,Aplikasi yang bagus
8a37690b-02c5-4dc4-a3d7-b0e72cd7cb43,Sangat mendukung
604e90c1-41ee-4153-a7da-d01edb78c48a,"Baru nyoba pakai, kasih bintang empat dulu"
2374a509-b0e5-4954-9364-8d940718730c,Sangant membantu dan bermanfaat
89b908a0-d78b-4f3f-a0d5-bfe43e7ab802,Lelet parah aplikasinya
3c2d45f3-f1e0-4e9c-b5d4-61e8b8345874,Terimakasih. Sangat bermanfaat
d166dcff-f2a5-46de-a24c-c8479ac59118,Masih ada bug
6c8ffcc7-b522-4d75-9055-7d4641b67c01,Baik sekali
f41336ec-1c63-45c9-8529-b68226e33247,Melayani dan mencerdaskan bangsa Indonesia
e8440f8b-1625-44eb-b3c4-82e85339d389,Tolong lah appsnya inj kenapaaaa
7768a0f5-12a0-4862-a445-db623657118e,sangat bermanfaat
b450e538-6e5f-4856-8617-4acb79350999,Kode OTP Ga masuk masuk
e0a1295f-dfba-4792-9a58-e4ff4cbf4f34,Tambahin mode gelap min..... Mwehehehehe
ee862e29-1f29-485a-86bf-d8a6d0672a2f,Aplikasi yg bagus
b1dd006a-3439-4469-a220-0ee9b1bccead,Baik utk digunakan
942b73ad-b746-46dd-bac7-51e7f00501aa,Sangat membatu untuk saya
8a420d8a-8967-4f34-9ebe-dc3ef83f2832,Awal yang bagus
38a54477-9671-465b-b6d2-2bd6cbfa5e22,Sangat membantu
92817920-2518-4385-9e04-c900b1c891bb,Sangat membantu
6bf0aa5a-f896-41bd-95eb-83b2dff35dc9,Mantap pelatihannya
7bb7e212-4fdc-4b9f-ab81-648fa3cc6862,Sangat bermanfaat
4ae9d1d8-f8fd-4ab2-b919-c71f13d55aee,Ilmunya sangat bermanfaat
88392430-1486-4416-97c9-d38eeb10be71,Sangat membantu
e77d00f0-9fe6-4070-a5a2-bad5c776076b,"Oke, mantap nih kominpo"
ee6f6587-ed9d-41ed-902a-23e2949d658f,Cukup membantu
ea3812cc-8ff9-4c47-b77d-a1473d5d001e,"Bagus, terima kasih ya.."
172ea8d5-e3be-4ffd-ae23-af90371a85ee,Sangat membantu
1ddda34f-cfd5-4d33-b376-1d05e0f7705d,Alhamdulillah lancar aja
23a34063-1f33-493d-b546-567ed631d0f0,Sangat membantu
d9a8302e-c28c-41c6-bcce-8a0d8b5ed479,"Mantap, Kominfo Yess"
6ae9abea-681d-43bc-b2d5-84c78cbdad78,Sangat bermanfaat
f18920c2-ccfb-411e-b79b-2cd9f21d3b3b,Alhmdllah.. terbaik dan sukses
3ece92d6-d8f6-4812-8f0d-e50c0cabc7ac,Alhamdulillah nambah pengetahuan
73f4bed6-5818-416a-9c30-d557b2e6e2e7,Mengolah buah dan sayur menjadi kuliner khas lombok
a626f62c-06ff-49a1-ae80-0755073a0399,Banyak membantu
5808283b-02b1-4b76-bbd2-15e340400a6b,Lebih memudahkan
f958dd30-a34f-4953-95a1-bceb3fe6ed00,Bismillah semoga bisa menambah Ilmu pengetahuan
7af5d8f0-de44-4a1c-9e96-cc731bb72977,Memajukan SDM bangsa
b59c58ea-4b37-4730-a88b-25bfd6fe9b0d,Kerenn pokoknya deh
1c29b18c-ef58-4123-83ed-ca534a3e3691,Sangan membantu
1d105c35-9e22-4c80-b5ef-ea848a18c4e2,Maju terus untuk umkm
bd8af352-8303-4201-a639-d539d6b3d399,Sangat mendidik
be833113-ede3-49d7-a45c-e8dd35509e8e,Baru dapet seperti👍
2747edbb-a9b2-4e39-b2da-6b58ce33b3ef,"Belum, baru akan mulai"
1ade20c8-ced9-477a-a8dc-e1a323feca9a,Semoga mendapat ilmu yg bermanfaat
8d6f8d4d-c221-4d04-b289-3b565120c015,Maudi pelajari dulu
b4c93187-5b98-44c7-bf84-2dda56363710,Okee membantu
173e70ca-5233-4b63-88b6-79ba0931b50a,Semoga bermanfaat
e3368de1-c01b-473b-a2f4-17acff114738,Mantaps sukses slalu kemmominfo
b3163829-ace5-495e-bf2f-800233d76397,Aplikasi nya ok
8245016d-9545-453f-8f1e-a51904de3843,Masi belajar
64cc443e-b86d-4af6-8365-d844755fadc5,Mud ah dan banyan manfaat
15de1b0d-9d11-4192-9c96-1a0382b25a33,Bagus sekali
65b71c8d-89e2-440f-914d-0501926cee2c,Coba dulu ya
bc65cfa6-8893-4e8f-be1b-d1565c9502ae,Mudah digunakan
c8d3e225-fb6a-46a4-ab3b-1dd29ba48b80,sngt membantu
d4abcd92-b2c5-48ac-9064-d05367fafbc1,Semoga bermanfaat
68f85743-daef-4773-9ea3-9fa4e537d231,Sangt memuaskan
467e1d0f-9597-4b75-8b91-651dff4645e3,Yuk install yuk
ce3a02b7-e63c-46a8-9571-1a5055c20984,Tes dulu ya
f19da591-eec0-4726-9502-6ed7e0fcd16b,Yuk ikutan dts
372fd636-0e18-4518-9813-e38f8d260eb6,Keren..ilmu daging
8f307bd4-d133-41e4-83bd-dd942c662e9c,"Mantap bas q, thank all"
ce01bfea-50ad-4f5d-a78b-a08cee6b0c15,Oke
5fc15a4f-075c-495d-a4e9-dc92b61ce8c9,Ok
f9a6798c-c56c-49de-9b76-200a15d4275e,Mantap
73401950-d558-4566-93e0-329dd2b8e6bd,Mantap
fb052add-5421-4d3d-83b5-c147a1e20ea0,Good
918ce130-d082-4b6f-8875-e0fa6725f17c,Good
e6ac44bf-5cce-4806-822e-dc48b28e7ef2,Oke
068ef912-ce51-4c49-bfe4-f06631e648a0,Goksss
a6651aa1-304f-4ad6-aa82-e386aeec968c,Keren
6c038f9a-48f8-4f6f-bc63-22f35b537669,Ok
ece17c25-feb1-4156-95fe-761083bfc9c9,Great
6afbc720-e50e-47dc-814d-4974fa8cb80b,Bagus
dc18af90-1f97-43e2-b5e4-5d6896922eab,Bagus
130f3eb2-2020-485b-9576-39b7874c6418,Kerennn
8d378fad-abc6-4ff0-a706-71bd3078c847,Goood
b77ac6c1-88d9-43b6-a0aa-f509d4c01a9c,Keren
4987ee17-c566-4d4e-9a0c-1c167580efa7,Mantap
7de388d3-89bd-4592-9e73-db8baa870a53,Sangat baik
e93ef884-e8f7-4481-8751-538a59475228,Good.............................
6381ab69-1b9a-4d3f-9a28-2e25c602a4ea,Bravo !!
44eebc98-b9f4-4f5a-8482-80418ad5c5c9,Mantap
1e5a1cbe-304a-44d4-aef8-f68d0f25988b,Ok
97a87622-d500-4dec-a3a9-53f33ed7f526,Oke
54146f40-0baf-43aa-b323-cd17233bc283,Ok
2d5fbf50-bb60-47a1-952f-5d3ccff93148,Mantap
dfbeb6b3-0ce8-4708-9dac-d2b6d114284c,Mantap
6389782e-1611-4d55-9ee9-54848c321e1d,good job
ecd74426-879a-4f57-bb69-55992c338309,Digitalet mobile mantap
1b1b9f02-942f-45cc-9c02-c79c828dd034,Okeh
725d690f-49b3-4268-9e3a-f272a2e60852,Terimakasih
cde1ebc8-f2f3-4ffa-a4e5-6a107a899c06,keren
4e1b9d88-02d8-4c07-96df-eeae31e4cf5e,Baik
4176efa4-ad38-4133-8fd6-10ff3f589b48,Keren
cab9709d-bfe2-405a-b6ea-0c0d8e6a22e7,biiznillah
cbfe79cf-8053-4ca3-9fcc-cc41861320a2,Good
bf446857-2fa6-4cb5-8392-a542e6d83d8c,Mantap
378e1e62-be05-4857-9e80-9e68c548cccd,Ok
81d5b4c3-fc29-4011-b62d-09e1a1c315b4,Good
6116a43b-101f-4cee-8fea-1ba72fa925f8,Bagus
101316b9-c115-466a-a209-bb3247506731,Bagus
822fd986-9764-4415-b02e-33bf5a812cc3,Amazing
191df3c5-2da7-4518-82e6-f0b8f59107c2,mantap
73842848-0333-41c6-8d09-9686ab2d402a,Bermanfaat
9df888ef-ef8b-4320-a8e0-eaeb724ece92,Keren
2305191b-cf25-40a1-868d-9168a7d2a6ea,👍🙏🙏
9b1301f5-cdff-4e49-9b1c-8ad38ce4b63a,Well done
dafcf3b0-59ac-4432-b6a6-30897fecf3bc,sangat baik
9cca080a-5397-4949-b8c8-6ebd957e1c01,⭐⭐⭐⭐⭐
3f56e182-ae8b-412b-88e3-edb5cb39b270,"Hai nama saya Arief Wijaya Putra, saya dari Indonesia Why me the Unknown Google Sir? How it can to be known atuh Ma'aM?"
3e40964d-d3c9-4bda-acaa-37c07e88c41b,Helpdesk slow respon
40baa4fd-24a0-4477-a9ec-656d02dc93c8,Keren
4fa14532-34ff-4d6e-9ac7-cd7781404750,Mayan
ddac1967-7034-4507-8666-e4ec511a1901,"Sangat bagus,,"
5a495110-1d37-4e48-8b79-302babbfe924,Thankyou Digitalent!
eee06109-496d-46af-8ec3-16dee671cbd8,on precess ikut pelatihan
db54f17d-b014-4c0e-ac43-45023abd93de,Mantap
44c4034f-966b-481d-aaeb-586fdd0065cc,kreen!
1c796011-c921-4b6f-bbc9-5a4645a57f48,Lambar
a00676d6-cd80-409b-b885-0a1fef690bf8,Keren
936a155b-35b7-4ab3-aa5f-6e8ded73c97e,Mantap
652fb204-6825-4f52-8bc3-cb1c3de49dcc,Good
b60a9dff-7034-40d8-9e6e-a39177324fd6,KEREN
0d13b08f-a318-43c2-b071-78601ee0ede7,Ok
d1f6a102-9730-4bcd-8af0-7b48ca7286dc,manteb
8e829ffa-a68d-4525-8e19-a7382c1eab1a,Good
17799dbc-48c4-475b-a66b-5005b17a5df9,Good
90333851-c2ad-4f55-8912-bf6b09f99d84,Baik
3cfb53c0-9318-4cf0-bc8a-a2264165a7b3,Mantap
affd799b-70a8-4e97-92e3-f9900ed9e299,Bagus
db107b56-80df-4bce-a72c-16c93a962188,Mantul
dfe69b64-120a-4408-aebc-ba95e0adaf41,Good
e5519d74-072a-474b-ae2b-2afc90b643b9,Mantap
eeadc1e2-07f0-4a34-a026-9e3ee2c9e034,good
25b6c95c-cfc5-4007-8725-67b255d83b6c,Bagus
2ae004d7-aac9-4847-8fdd-644059990fee,Membantu
8e36905d-fab8-43d3-9124-7b3d316e1b15,Nice
a5fecd93-83c0-41a3-929e-3c40aebd070d,gokilll
1824b184-768f-4c52-ba6d-629be1a4d563,Good
53155f48-88e0-4dd7-8d17-8134158f4ebe,Oke
2578a5a4-5a63-4170-b973-9a6762e9421c,Good
16bab73e-4422-4f02-b03c-c0e7a03f9350,Mantab
48fe97e5-6b93-48d4-a323-fefb688eb372,Good
7491c3b8-2fa8-42bd-b1e2-fa9e8f8c0660,Mudah
02875316-6b11-4084-a6d1-1d3a7c8b0bcf,Ok
9eadd13b-8c4d-4443-b798-f2c9fdc100ec,mantap
98209b06-7758-4ef3-9830-da62fe87c298,Terbaik
26f2aa2f-8c2c-482c-9420-e2fd8d0c6bac,Bagus
4af58209-6516-4023-8b39-9b225e9a8c07,Ok
5e20ce6a-a845-4f00-b3af-24205e371bca,Majuuu
2f8d0d24-71ae-4926-bcb8-eee1679bb3a2,Bagus
13e4f8ec-12ed-41a7-908e-c7309c7aa40a,Mantap
8f2675a3-1164-4855-bbc9-0ae554327627,Keren
ea5da4c5-636a-45aa-a74e-ac53acf19b02,BAGUS
9ac3c651-80e7-4c07-b10a-4a8f697b8ea6,Bagus
6a4e7106-419d-495d-8b73-0a7817020661,Good
2b014e94-f9f1-4d2d-b452-4c09b0a8fced,mantap
ce46b577-08f4-44ef-955c-c477ae27ef74,Nice
8bbc9476-4a86-4a64-bc64-7d8882ad5851,Bagus
d227a985-58a2-41aa-87a3-f29c08cb8799,Mantap
b50b2646-6a8e-4239-815a-3026fb64f00b,Bagus
9abdbad3-a46e-46ff-b03e-ef11bf47e6ec,Bagus
55182c1e-446a-4400-89c4-e7169b9f4a9e,Bermanfaat
f0371cb7-567d-4dbb-bc11-d384ecf3e963,Nice
3ef0ce2b-345e-4b3a-8d10-11948346c22f,Puas
bf51cc6c-fe46-4dbf-8167-040b3d99a334,Bagus
d8c4c116-efb6-4799-8f2a-002822c897ea,Jos
1fd65d0f-19b5-47fa-a3dd-818b0752f58c,Good
2718d41f-516a-42dd-9275-76a6fa500547,Mantap
7c032579-8890-4c95-9b75-08ab6003ffa2,kerenn
a5b4d80d-06ce-45ea-9a0e-f25229459fd9,Bermanfaat
05ec7b81-2168-46e0-aba9-b2f1ed661987,Niceee
e8854e77-727d-4020-ac3b-d918d2906c72,Bagus
58b6d180-7c0f-427f-b8e9-bfc07d7d49e1,Baik
da973229-928c-453a-895f-4ef75b72a228,Jos
a3d83215-879b-4cce-925c-7e34bce71ba0,Mantap
59c7d45c-bf60-4aba-9f53-558bf487ca0c,Oke
492dd21b-f4e1-4625-9200-f537a1819385,mantpa
2e459834-74d5-4a07-a73d-f317ae741179,Mantab
4149dff0-0074-4e10-9218-e6782381d2d4,Bagus
a6c92486-475e-49a1-9671-03e9427d897e,Bagus
71cef34b-2b6b-4f82-a033-9357c8c998d1,Keren
8133c4c6-dcae-42a9-ba32-ba02ee956261,Siip
111e8f73-cd29-43de-89c8-26e601056990,Bagus
47d46aba-713f-4100-ab1e-549d8fdeca82,Good
ab8c7903-c245-4266-89e5-f4f17a8c6b0e,Mantap
c5bdd7b0-cf23-457c-8f63-90bac86da016,Best👍
31302c36-1c96-4eec-8971-0b896d65d4c8,Aplikasi bagus
c1cc8b3c-6054-4ff5-84b7-a8e05746e32f,Digitalent oke
668f7e93-5d54-4ef6-ab00-19054a50fafa,Baik lah
19b8773d-885b-41af-8e40-5b928c3e4376,Bagus banget
ca6efe2b-805b-4398-912d-8a129f2d9229,Bagus lahhhhhhĥh
5d2abea1-6dec-4b5d-9277-f5e43091d71c,Sangat baik
599f48f4-bb67-4caa-8ae3-223b344ba7a1,Goood apps
1910f3a0-174c-4ebc-9a61-d1702292966d,Keren euy
1b4ab92b-a2c6-4da3-a252-8eeb40b3cd9c,Ok banget
45f6b9eb-8b3a-4989-b64f-4bbd19d5bc00,Quick resvon
f8e0084d-6554-42ff-94f4-5f31351b8141,Sangat Baik
e96cfe36-c52e-41d0-949b-12398ab7c105,Sangat puassss
898a8096-316f-4d71-9d7d-605999ecda95,Good aplikasi
ce48986f-c81e-4623-8034-848e3c976f01,suka banget
025f88ce-d6b8-43a4-85f1-57b526c2ee5c,NICE BANGET
828c7127-87b9-4c41-8bec-a98ac84cf7c0,Keren bingitssss
85461bb0-0be0-4b08-b8c3-d3f338cfb8ef,Good..
d1edff71-7e1a-4bdc-bbc3-b0682df09901,👍
f2956a7d-0359-4fc1-a21f-e6a94f05909c,👍
66a7c236-4fa4-43f9-8406-d8337a06ba9c,👍👍👍👍
fa14f92f-3e16-4a1e-974e-e0408dbe71a5,"Sangat membantu aplikasi ini, mengikuti perkembangan jaman yang serba moderen....good job"
fb928654-d9b2-4fa5-8717-c28d33ac7d6f,"Good jobs,💯"
8bdbdcd4-4243-4466-9b2f-cdc2c4feeb50,Joz. Very bermanfaat
cf4690db-5760-42f4-a26c-158afca7fc42,Good
748876f9-b0bc-41af-8569-f0f9fb724f13,Mantap
7e9bf89e-7eb2-47ca-b075-77f85085d128,Ok
8ca2fbe4-29d2-4a78-93c7-d3935e6f4acf,Nice
9819f71e-3648-4584-abb4-adcce8a3af81,Ok
5644631b-e9de-4418-bc16-c99c0c97d748,baik
4f3ff9a1-4474-43f7-9fa5-a9c93c2ef2a1,Tempat belajar ilmu baru
545b0fed-4ce1-4beb-bb5d-64530457463e,Cukup lah
0bf1f08e-564a-4e91-913e-2b372bcebf94,Ok bgeeeet
7249ab73-4658-4339-bb29-cfedaec20eb4,Coba dulu
7ec669f3-e043-4445-a9dc-a4fb888ebf82,Platform mantep
e115f0d1-69f8-4b89-90d8-956eddc6a9d8,bagus. mntap
fc3c9390-e2e6-40ce-9faf-a76a4611135e,Fasilitator Pembelajaran Digital
8239bafb-e5b2-4f42-95a6-14bd5fdf9374,Cepat dan user friendly
df37ffb7-b228-4ca7-ac45-16dd11e4a928,Ok
c45a0874-cbd7-49e5-8ec3-9a44be85da1e,Mutakhir
54567bcf-e84a-433b-b309-023136972ebb,Ok
7e8b5e3a-22ca-4547-b4d3-f492db853393,Mantap
3a400745-b25c-4866-8870-8598f379bdfa,Ok
e64554bb-fc51-4e81-a65d-14d518647d04,Bermanfaat
d0e2243a-1c62-4f8a-b5ed-70d6417f8312,Mantap
3a11a200-683d-49a8-a0c7-9f888cdf28aa,Ok
e5ec4f50-9591-41f2-948f-81d85d09c95e,Baik
22cce903-6669-4554-a026-310c1065df58,Keren
18d9c0fb-3e4f-4cc3-abd2-d3a1399b0aca,Mantap
aedf23b6-a29d-40c6-af4e-1c0c8de32f0c,good
8f7410a4-7a73-4096-9e16-48e1bc171ef3,Bermanfaat
556ff21f-d2ea-4d6a-a27c-bda23fca9550,Ok
a6b17925-2c07-4a09-aa64-15d41b06f8e1,Bagus
5cc55f1e-ab74-40ea-88b3-ddfaa1452b0b,The best
dbc9fdc2-c3a3-4de3-ae80-716b8277950b,Ok
29b90b07-be8b-41f7-b837-179880aa8dc8,Mantap
43805607-41f9-4aa4-bad0-49073c9d3b3e,Good
7c4d0b29-2f2b-4ce3-b0ff-3be0aba68373,Ok
8c724bed-3186-4ea9-a9f8-c9d0fc60b6e7,Good
babdb215-a6b4-42b4-9d0f-c6db950cc630,Mantap
4ee47c31-5dc0-4fe5-a696-17268bac4b0f,Bagus
488eb20f-af13-4c3c-8cae-c183eca9695a,Bagus
61817ccd-b969-424e-b1bc-c80500b28633,Bagus
f1586840-2117-437c-b782-5f5a3a4d966d,Mantap
e153285d-dc5e-489f-a01d-bf9adbcea4b2,Good
c6c53ad0-aa47-4fe8-9487-c48d16fc237f,Keren
bebd923e-9198-4e0d-9022-e4a72fa80654,Ok
6acd2677-2441-4384-b1b3-d2ecce3cc1a5,Bagus
c78dfeaf-7644-4782-95ba-3d427e998348,great
631a9b08-813d-4512-b3cf-d1869a5a46f8,good
74bd7cf0-c165-4917-b680-b18c6e5fe7d2,Is the best
7b1153ad-6e3c-40a2-a8ab-14b119ce485d,Terimakasih
2e7b857b-f837-4401-8ca8-ae12f46dbf2a,Oke
53278dfb-eeea-4481-af73-80d54bc6c907,Bagus
5b8a1371-a1dd-4c82-b72c-56c63ba1e41a,Mantap
1516267b-b78c-48f5-99bb-7488db9d6e04,Mantap
913513b2-a877-4cc7-bd81-14628b1a6229,Bagus
f260c88f-536b-4749-8a66-b7a375e205c3,Bagus
77360b0b-2a86-409e-8997-32b6b40dd68e,Bagus
